"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl_id","short_ensembl","symbol"
"ENSG00000291064.1",5.73421704908992,0.0302274969989781,0.492368189496872,0.0613920591211755,0.951046976335738,0.986773069930326,"ENSG00000291064.1","ENSG00000291064","RPL23AP7"
"ENSG00000101958.14",4.69255761148369,-0.0538862469407451,0.890048753266522,-0.0605430283936469,0.95172314697897,0.986773069930326,"ENSG00000101958.14","ENSG00000101958","GLRA2"
"ENSG00000232593.8",122.447440445178,0.0113043709326374,0.186344751078023,0.0606637475283872,0.951627003763427,0.986773069930326,"ENSG00000232593.8","ENSG00000232593","KANTR"
"ENSG00000234558.1",5.78061852665296,-0.0213789385140433,0.349426653100865,-0.0611829072691604,0.951213542251335,0.986773069930326,"ENSG00000234558.1","ENSG00000234558",NA
"ENSG00000233155.1",26.9048498880586,0.0158784097429226,0.264196991067576,0.0601006456536866,0.952075475737253,0.986782319441902,"ENSG00000233155.1","ENSG00000233155",NA
"ENSG00000145911.6",24.7018649741028,-0.0217803855306127,0.362687589886205,-0.0600527454977061,0.952113625624544,0.986782319441902,"ENSG00000145911.6","ENSG00000145911","N4BP3"
"ENSG00000168333.14",4.69066968852005,-0.0695238683637079,1.15865395109691,-0.0600039971364089,0.952152451174233,0.986782319441902,"ENSG00000168333.14","ENSG00000168333","PPDPFL"
"ENSG00000157326.19",922.433175998801,0.00786276682433811,0.130712770800746,0.0601530116466111,0.952033769177689,0.986782319441902,"ENSG00000157326.19","ENSG00000157326","DHRS4"
"ENSG00000100239.16",2215.86175595567,-0.00893413630895041,0.148629172235004,-0.0601102473666763,0.952067828504628,0.986782319441902,"ENSG00000100239.16","ENSG00000100239","PPP6R2"
"ENSG00000206560.12",9189.1833110011,0.0152962278660991,0.255417423891427,0.0598871746220461,0.952245494729705,0.986791211187435,"ENSG00000206560.12","ENSG00000206560","ANKRD28"
"ENSG00000135316.20",69.1455841397415,0.0141316412419992,0.235855959188173,0.0599164052951681,0.952222213832952,0.986791211187435,"ENSG00000135316.20","ENSG00000135316","SYNCRIP"
"ENSG00000290926.1",2.63855731822125,-0.036066811554871,0.602968093152303,-0.0598154561816273,0.952302615366152,0.986806639347444,"ENSG00000290926.1","ENSG00000290926","LINC03006"
"ENSG00000226970.2",10.7069595506377,0.0215788705193663,0.372456739262051,0.0579365822783085,0.953799143604513,0.986825663720468,"ENSG00000226970.2","ENSG00000226970",NA
"ENSG00000265531.3",396.057267690826,-0.0241514546221461,0.414609082881042,-0.0582511469703512,0.953548580463737,0.986825663720468,"ENSG00000265531.3","ENSG00000265531","FCGR1CP"
"ENSG00000257800.1",1.83551762067929,-0.0266551174094908,0.450155076697682,-0.0592131884972431,0.952782305173321,0.986825663720468,"ENSG00000257800.1","ENSG00000257800",NA
"ENSG00000198914.5",53.5251822506023,0.0486594459985133,0.828975478911446,0.058698293539888,0.953192418554203,0.986825663720468,"ENSG00000198914.5","ENSG00000198914","POU3F3"
"ENSG00000128654.14",1794.88933924002,0.00824650269135845,0.141858479960387,0.058131898027254,0.953643566394835,0.986825663720468,"ENSG00000128654.14","ENSG00000128654","MTX2"
"ENSG00000225697.13",1086.69810449235,0.0138165866321662,0.23260094634437,0.0594003887314822,0.952633203444964,0.986825663720468,"ENSG00000225697.13","ENSG00000225697","SLC26A6"
"ENSG00000214552.4",8.89739169179374,-0.0174259311121534,0.293471172253026,-0.0593786809735746,0.952650493211432,0.986825663720468,"ENSG00000214552.4","ENSG00000214552",NA
"ENSG00000289574.1",3.52328830279751,-0.0253930017244766,0.438049988544891,-0.0579682739150999,0.953773899762941,0.986825663720468,"ENSG00000289574.1","ENSG00000289574",NA
"ENSG00000168884.15",263.965087720647,-0.00692782740049696,0.116847585500255,-0.0592894356424834,0.952721575449427,0.986825663720468,"ENSG00000168884.15","ENSG00000168884","TNIP2"
"ENSG00000177034.18",720.301359790752,0.0100225404850313,0.172118482628873,0.0582304720094597,0.953565048741996,0.986825663720468,"ENSG00000177034.18","ENSG00000177034","MTX3"
"ENSG00000248966.1",3.61481865245294,-0.0302487532254236,0.506719084379189,-0.0596953107903625,0.95239830652375,0.986825663720468,"ENSG00000248966.1","ENSG00000248966",NA
"ENSG00000204599.16",148.21400552063,-0.00952494626616448,0.161292224078688,-0.0590539706459601,0.952909120721536,0.986825663720468,"ENSG00000204599.16","ENSG00000204599","TRIM39"
"ENSG00000146414.17",3826.18813725717,-0.00876668100958512,0.148360039976357,-0.0590905813383592,0.952879960537447,0.986825663720468,"ENSG00000146414.17","ENSG00000146414","SHPRH"
"ENSG00000131016.17",9348.76176413955,0.0181486418772007,0.308357878894397,0.0588557747973616,0.95306698355027,0.986825663720468,"ENSG00000131016.17","ENSG00000131016","AKAP12"
"ENSG00000136261.16",2209.18803895481,-0.0147586027545692,0.251435140672499,-0.0586974546003997,0.953193086778912,0.986825663720468,"ENSG00000136261.16","ENSG00000136261","BZW2"
"ENSG00000006576.17",1751.13401033728,-0.00863562527112792,0.146775115080296,-0.0588357588164973,0.953082926364878,0.986825663720468,"ENSG00000006576.17","ENSG00000006576","PHTF2"
"ENSG00000253307.1",1.47224645603082,-0.0398709915774014,0.677904786044091,-0.0588150318425517,0.953099435508311,0.986825663720468,"ENSG00000253307.1","ENSG00000253307",NA
"ENSG00000259953.2",3.88809258126726,0.0266076962395082,0.455879513220729,0.058365632733808,0.953457389191687,0.986825663720468,"ENSG00000259953.2","ENSG00000259953",NA
"ENSG00000132334.17",1399.7580149157,0.0174787481245104,0.300420606326695,0.0581809228675311,0.953604516324505,0.986825663720468,"ENSG00000132334.17","ENSG00000132334","PTPRE"
"ENSG00000135409.11",6.30538719688789,0.0371093469261367,0.636539664900281,0.0582985616959945,0.953510813168756,0.986825663720468,"ENSG00000135409.11","ENSG00000135409","AMHR2"
"ENSG00000256128.7",2.75305126221363,-0.0407060000604728,0.685992888991456,-0.0593388076082226,0.952682251555083,0.986825663720468,"ENSG00000256128.7","ENSG00000256128",NA
"ENSG00000196136.18",1.59825805435439,0.0686139769271292,1.15784948534428,0.0592598414523001,0.952745146751787,0.986825663720468,"ENSG00000196136.18","ENSG00000196136","SERPINA3"
"ENSG00000185100.12",117.801900968689,0.0190776874506395,0.323440406009402,0.0589836244828513,0.952965151170808,0.986825663720468,"ENSG00000185100.12","ENSG00000185100","ADSS1"
"ENSG00000092470.12",750.561710697227,0.0118250836142891,0.198444267512963,0.0595889403230891,0.95248302705996,0.986825663720468,"ENSG00000092470.12","ENSG00000092470","WDR76"
"ENSG00000015413.10",6.53654544608005,0.0349032988619797,0.592740487314568,0.0588846208567771,0.953044007573263,0.986825663720468,"ENSG00000015413.10","ENSG00000015413","DPEP1"
"ENSG00000108819.11",1576.92753305762,0.00756270439888104,0.129715511502328,0.0583022362652853,0.95350788626506,0.986825663720468,"ENSG00000108819.11","ENSG00000108819","PPP1R9B"
"ENSG00000273284.1",2.69212025325111,-0.0309349251838796,0.518340353213898,-0.0596807194193389,0.952409928033223,0.986825663720468,"ENSG00000273284.1","ENSG00000273284",NA
"ENSG00000267283.1",10.2311428028641,-0.0171936716777409,0.29427736780437,-0.0584267550237534,0.953408703742538,0.986825663720468,"ENSG00000267283.1","ENSG00000267283",NA
"ENSG00000267980.1",17.176929402538,0.0179253709365637,0.306688373299395,0.0584481594255436,0.95339165463649,0.986825663720468,"ENSG00000267980.1","ENSG00000267980",NA
"ENSG00000105341.19",240.891072826476,-0.0067206958031366,0.115931377691265,-0.0579713269778814,0.95377146786092,0.986825663720468,"ENSG00000105341.19","ENSG00000105341","DMAC2"
"ENSG00000221241.1",2.86507907132095,-0.0261751098338051,0.448679005141598,-0.0583381649995959,0.953479267992962,0.986825663720468,"ENSG00000221241.1","ENSG00000221241","SNORD88A"
"ENSG00000290950.1",1.50880199089182,0.0760376387861553,1.29427188595446,0.0587493552253753,0.953151747411167,0.986825663720468,"ENSG00000290950.1","ENSG00000290950",NA
"ENSG00000100099.22",9191.16983567588,0.0183387199246079,0.31639951618025,0.0579606446495339,0.953779976818482,0.986825663720468,"ENSG00000100099.22","ENSG00000100099","HPS4"
"ENSG00000017483.16",134.51334907997,-0.0182451915232152,0.313619839622984,-0.0581761394468811,0.95360832648832,0.986825663720468,"ENSG00000017483.16","ENSG00000017483","SLC38A5"
"ENSG00000171365.17",2195.14066025392,0.0141819757103804,0.243227162458141,0.0583075326252721,0.953503667557958,0.986825663720468,"ENSG00000171365.17","ENSG00000171365","CLCN5"
"ENSG00000215284.2",39.7647604391361,0.0247038348394136,0.426957804239805,0.0578601318305882,0.953860040081626,0.986844972173889,"ENSG00000215284.2","ENSG00000215284",NA
"ENSG00000178149.17",441.272498367889,-0.0105002982883753,0.182025950741443,-0.0576857214347985,0.953998967400302,0.986862770088477,"ENSG00000178149.17","ENSG00000178149","DALRD3"
"ENSG00000164061.5",103.288099412518,0.0178152512450561,0.311014959046406,0.0572810108545226,0.954321346656551,0.986862770088477,"ENSG00000164061.5","ENSG00000164061","BSN"
"ENSG00000128040.13",1.47622632950205,-0.0449060874878248,0.781884185294684,-0.0574331701962998,0.954200140605155,0.986862770088477,"ENSG00000128040.13","ENSG00000128040","SPINK2"
"ENSG00000164934.15",1792.79580006603,-0.00892421020713218,0.154925448128178,-0.0576032557269009,0.954064656286322,0.986862770088477,"ENSG00000164934.15","ENSG00000164934","DCAF13"
"ENSG00000104518.11",716.761534042214,0.0118809934853852,0.207701401984649,0.0572022787128961,0.954384062984221,0.986862770088477,"ENSG00000104518.11","ENSG00000104518","GSDMD"
"ENSG00000247092.9",3.06426977942423,-0.0255812977727298,0.446443252185154,-0.0573002226991225,0.954306042957993,0.986862770088477,"ENSG00000247092.9","ENSG00000247092","SNHG10"
"ENSG00000255529.9",54.4456860231553,0.0150389599693291,0.262590071808961,0.057271624421011,0.954328823672406,0.986862770088477,"ENSG00000255529.9","ENSG00000255529","POLR2M"
"ENSG00000157483.9",11269.7808529516,-0.0127828499415898,0.221425826240353,-0.0577297154475302,0.953963923656386,0.986862770088477,"ENSG00000157483.9","ENSG00000157483","MYO1E"
"ENSG00000262429.1",6.06540650182087,0.0229962199442623,0.399824894400635,0.0575157281757935,0.954134377575626,0.986862770088477,"ENSG00000262429.1","ENSG00000262429",NA
"ENSG00000141040.15",178.850432322425,-0.0164153910966249,0.286274772056858,-0.0573413821227831,0.954273256396576,0.986862770088477,"ENSG00000141040.15","ENSG00000141040","ZNF287"
"ENSG00000167258.16",7558.53575620767,0.00527949252428679,0.0920055562100784,0.0573823227831154,0.954240644173287,0.986862770088477,"ENSG00000167258.16","ENSG00000167258","CDK12"
"ENSG00000268081.3",108.731572117469,0.0196188682619962,0.342928673298739,0.0572097633985403,0.954378100832745,0.986862770088477,"ENSG00000268081.3","ENSG00000268081",NA
"ENSG00000213236.3",33.709482356043,0.0142820623244964,0.250566214900572,0.0569991542162366,0.954545868885208,0.986864395470682,"ENSG00000213236.3","ENSG00000213236",NA
"ENSG00000285551.2",7.44293806909844,-0.0431747072284745,0.757460690254354,-0.0569992710961364,0.954545775779908,0.986864395470682,"ENSG00000285551.2","ENSG00000285551","LOC124902436"
"ENSG00000111361.13",3706.75058187979,0.00576253213822718,0.101117944170909,0.0569882248445182,0.95455457511054,0.986864395470682,"ENSG00000111361.13","ENSG00000111361","EIF2B1"
"ENSG00000265590.10",9.58678263193747,-0.0243847449522683,0.427415089482266,-0.0570516707348959,0.954504034841131,0.986864395470682,"ENSG00000265590.10","ENSG00000265590","CFAP298-TCP10L"
"ENSG00000120539.15",3083.74701093035,0.0107795784665076,0.190040163171523,0.0567226331876926,0.95476614436287,0.986995785036625,"ENSG00000120539.15","ENSG00000120539","MASTL"
"ENSG00000004975.12",892.815632735915,0.00959155129468384,0.168985285454725,0.0567596833586654,0.95473663015311,0.986995785036625,"ENSG00000004975.12","ENSG00000004975","DVL2"
"ENSG00000204335.4",3.45455852275826,-0.0469705783502295,0.831536159326346,-0.0564865133324831,0.954954239172706,0.987033625019371,"ENSG00000204335.4","ENSG00000204335","SP5"
"ENSG00000081818.4",357.39807407831,-0.0206775720743388,0.365907938188298,-0.0565103128855816,0.95493528016015,0.987033625019371,"ENSG00000081818.4","ENSG00000081818","PCDHB4"
"ENSG00000259426.6",24.0285064090032,0.0213899019141516,0.378250188585836,0.0565496133501532,0.954903972989395,0.987033625019371,"ENSG00000259426.6","ENSG00000259426","KIF23-AS1"
"ENSG00000262074.7",821.083558842052,0.023289310082311,0.412458808267611,0.0564645720141838,0.954971717915472,0.987033625019371,"ENSG00000262074.7","ENSG00000262074",NA
"ENSG00000212127.6",166.657995909274,0.0103252861400559,0.183510237627069,0.0562654502199439,0.955130341944896,0.987153908788236,"ENSG00000212127.6","ENSG00000212127","TAS2R14"
"ENSG00000141665.13",31.6742401967365,0.0149417346731419,0.266637932803088,0.0560375431809861,0.955311899002606,0.987297882794237,"ENSG00000141665.13","ENSG00000141665","FBXO15"
"ENSG00000206150.4",3.49933997105622,-0.0305360963308247,0.546669728219058,-0.0558583999708659,0.955454611072152,0.987358031149083,"ENSG00000206150.4","ENSG00000206150","RNASE13"
"ENSG00000172943.21",2644.71838031656,0.00520367312886184,0.0930826804562676,0.0559037739712131,0.955418464339525,0.987358031149083,"ENSG00000172943.21","ENSG00000172943","PHF8"
"ENSG00000139351.15",59.1504355585864,0.0163197367648312,0.292549391282495,0.055784552117124,0.955513441404296,0.98737515796271,"ENSG00000139351.15","ENSG00000139351","SYCP3"
"ENSG00000186812.13",1218.88286215516,0.0103988069930196,0.187209294539761,0.0555464247572975,0.955703145407127,0.987527514950821,"ENSG00000186812.13","ENSG00000186812","ZNF397"
"ENSG00000181744.9",357.941418748281,-0.0111556870232068,0.201172305936572,-0.055453393404578,0.955777259454639,0.987560424711112,"ENSG00000181744.9","ENSG00000181744","DIPK2A"
"ENSG00000103152.12",243.505218511077,0.0109970747375846,0.198549004247255,0.0553872066962869,0.955829987769968,0.987571235650368,"ENSG00000103152.12","ENSG00000103152","MPG"
"ENSG00000112379.9",800.296887486231,0.0269837893797723,0.488195604250845,0.0552724955833635,0.955921374004194,0.987621985540414,"ENSG00000112379.9","ENSG00000112379","ARFGEF3"
"ENSG00000114646.10",51.4003038579169,-0.0297183617534529,0.539386579753852,-0.0550965909589646,0.956061512041904,0.987663292052672,"ENSG00000114646.10","ENSG00000114646","CSPG5"
"ENSG00000130997.16",20.1719172988382,0.0185963206432111,0.337097505664106,0.0551659989491024,0.956006216576244,0.987663292052672,"ENSG00000130997.16","ENSG00000130997","POLN"
"ENSG00000229007.1",32.2786896501959,-0.0218595551250278,0.39699071892571,-0.0550631389675346,0.956088162412882,0.987663292052672,"ENSG00000229007.1","ENSG00000229007",NA
"ENSG00000113558.19",207.670036299344,-0.0107285171369019,0.195546940780892,-0.0548641522800559,0.956246691179536,0.98770085597324,"ENSG00000113558.19","ENSG00000113558","SKP1"
"ENSG00000188986.9",729.478995392842,0.00661360131799075,0.120484901704643,0.0548915359884957,0.956224875016636,0.98770085597324,"ENSG00000188986.9","ENSG00000188986","NELFB"
"ENSG00000197361.8",6.85423601707577,0.0274132366542624,0.499709740758287,0.0548583195770089,0.956251338005077,0.98770085597324,"ENSG00000197361.8","ENSG00000197361","FBXL22"
"ENSG00000124935.4",11.55653374256,-0.0611722577815451,1.11779478691881,-0.0547258392125498,0.956356883490592,0.987742451864946,"ENSG00000124935.4","ENSG00000124935","SCGB1D2"
"ENSG00000197620.11",590.899665406815,0.011712287330533,0.21411213922471,0.0547016501397011,0.956376154711655,0.987742451864946,"ENSG00000197620.11","ENSG00000197620","EOLA1"
"ENSG00000232499.2",329.046342576861,-0.0133243218421036,0.24566043423829,-0.0542387783503594,0.956744925484499,0.987966444846711,"ENSG00000232499.2","ENSG00000232499","LOC100421402"
"ENSG00000226986.4",4.01925022446195,-0.0223946553298335,0.41233410452944,-0.0543119161957037,0.956686655815922,0.987966444846711,"ENSG00000226986.4","ENSG00000226986",NA
"ENSG00000229894.5",7.3510252301058,-0.0235976640790445,0.437269764940447,-0.0539659175435062,0.956962318514267,0.987966444846711,"ENSG00000229894.5","ENSG00000229894","GK3"
"ENSG00000146063.20",2180.33433677542,-0.00812075510821463,0.151624303552254,-0.0535584000583125,0.95728700085649,0.987966444846711,"ENSG00000146063.20","ENSG00000146063","TRIM41"
"ENSG00000197062.12",390.3542386449,-0.00960989924403783,0.178385267823645,-0.053871596916503,0.957037466171008,0.987966444846711,"ENSG00000197062.12","ENSG00000197062","ZSCAN26"
"ENSG00000168303.9",913.169283918629,0.00721637988508754,0.134326122387284,0.0537228333315656,0.957155990701062,0.987966444846711,"ENSG00000168303.9","ENSG00000168303","MPLKIP"
"ENSG00000106025.9",268.228493418871,-0.0164462088540856,0.305555439702038,-0.0538239766574702,0.95707540659485,0.987966444846711,"ENSG00000106025.9","ENSG00000106025","TSPAN12"
"ENSG00000172167.8",811.994344134063,-0.00963909563729985,0.177571566077292,-0.0542828778854391,0.956709790906683,0.987966444846711,"ENSG00000172167.8","ENSG00000172167","MTBP"
"ENSG00000108094.17",2497.18741649533,0.00885140841648906,0.165052298494644,0.0536279015634326,0.957231626259916,0.987966444846711,"ENSG00000108094.17","ENSG00000108094","CUL2"
"ENSG00000179826.8",15.675261938523,0.0501101400512073,0.93709065403678,0.0534741647836779,0.95735411470595,0.987966444846711,"ENSG00000179826.8","ENSG00000179826","MRGPRX3"
"ENSG00000259493.2",2.1978676058532,0.0370069864180102,0.692040350303976,0.0534751859508698,0.957353301096521,0.987966444846711,"ENSG00000259493.2","ENSG00000259493",NA
"ENSG00000278600.1",9.93954083993003,-0.0212448910449081,0.395213497942233,-0.0537554793941106,0.957129980496311,0.987966444846711,"ENSG00000278600.1","ENSG00000278600",NA
"ENSG00000153815.18",1916.0870611665,0.0106978955792228,0.19778672731126,0.0540880357577652,0.956865024376867,0.987966444846711,"ENSG00000153815.18","ENSG00000153815","CMIP"
"ENSG00000274180.1",12.3092975877657,0.0172002238809193,0.318278051891814,0.0540415016953975,0.956902098962671,0.987966444846711,"ENSG00000274180.1","ENSG00000274180","NATD1"
"ENSG00000131355.15",28.7893647280743,0.0252910612571464,0.466843427281967,0.0541746113989326,0.956796048140615,0.987966444846711,"ENSG00000131355.15","ENSG00000131355","ADGRE3"
"ENSG00000105717.14",73.3939354484026,0.0160872753905324,0.29908524694536,0.0537882612226319,0.957103862168218,0.987966444846711,"ENSG00000105717.14","ENSG00000105717","PBX4"
"ENSG00000198182.13",273.171891217267,-0.0187711235541715,0.34953274295585,-0.0537034768057267,0.957171412711081,0.987966444846711,"ENSG00000198182.13","ENSG00000198182","ZNF607"
"ENSG00000240849.11",120.13321303354,-0.00817000132284678,0.152337951730555,-0.0536307678423911,0.957229342586593,0.987966444846711,"ENSG00000240849.11","ENSG00000240849","PEDS1"
"ENSG00000135698.10",1481.30986705492,-0.00848524955121387,0.159264346883207,-0.0532777719387273,0.957510590466451,0.988084284628322,"ENSG00000135698.10","ENSG00000135698","MPHOSPH6"
"ENSG00000153207.16",8194.61506382033,-0.00674846860053988,0.126847184818372,-0.0532015638360661,0.957571309620875,0.988103304213097,"ENSG00000153207.16","ENSG00000153207","AHCTF1"
"ENSG00000106853.20",1550.43933306679,0.00954577504278411,0.17971107360826,0.0531173446973686,0.957638411891253,0.988128908467698,"ENSG00000106853.20","ENSG00000106853","PTGR1"
"ENSG00000135469.14",131.810778484507,-0.0101245347306332,0.190843257566119,-0.0530515715344332,0.957690817392127,0.988139346426939,"ENSG00000135469.14","ENSG00000135469","COQ10A"
"ENSG00000204178.11",1118.74627462722,0.00512063715077535,0.0975827022863696,0.0524748447296341,0.958150338710131,0.988482529661394,"ENSG00000204178.11","ENSG00000204178","MACO1"
"ENSG00000156222.12",13.4199934834671,-0.025617065546692,0.487856243223319,-0.0525094551981896,0.958122761571194,0.988482529661394,"ENSG00000156222.12","ENSG00000156222","SLC28A1"
"ENSG00000134444.15",2767.14066156477,0.0055565882586435,0.10585000227922,0.0524949280963248,0.958134336557377,0.988482529661394,"ENSG00000134444.15","ENSG00000134444","RELCH"
"ENSG00000184897.7",250.940842673725,0.00993074370911149,0.189709545311253,0.0523470956235667,0.958252127850606,0.98854389489436,"ENSG00000184897.7","ENSG00000184897","H1-10"
"ENSG00000204929.13",4.77587215499196,-0.0215517310088062,0.412883877400006,-0.0521980445071405,0.958370891068585,0.988622764589137,"ENSG00000204929.13","ENSG00000204929","LOC124906016"
"ENSG00000171450.6",1.84625072091239,0.0496780950292338,0.954419098627799,0.0520506086903098,0.958488368132603,0.988656655179729,"ENSG00000171450.6","ENSG00000171450","CDK5R2"
"ENSG00000102302.8",831.128286811015,-0.0152885294398736,0.293465084742715,-0.0520965874126977,0.958451732125767,0.988656655179729,"ENSG00000102302.8","ENSG00000102302","FGD1"
"ENSG00000251402.3",10.0500446551987,-0.0511226654668674,0.986762317190986,-0.0518084898219443,0.958681290738551,0.988697259859445,"ENSG00000251402.3","ENSG00000251402",NA
"ENSG00000168913.7",8.41978783978759,-0.0352548041894686,0.68014411897829,-0.0518343145309089,0.958660713250527,0.988697259859445,"ENSG00000168913.7","ENSG00000168913","ENHO"
"ENSG00000256973.1",1.68744840195438,-0.0260877719074749,0.503321784157334,-0.0518311996989187,0.958663195190608,0.988697259859445,"ENSG00000256973.1","ENSG00000256973",NA
"ENSG00000245904.6",2.09577572051154,0.0252461035834155,0.487482011940091,0.051788790078511,0.958696987787188,0.988697259859445,"ENSG00000245904.6","ENSG00000245904",NA
"ENSG00000230833.1",26.5339148732675,-0.0116788476372279,0.228845733571416,-0.0510337136505244,0.959298655931791,0.988881298561884,"ENSG00000230833.1","ENSG00000230833",NA
"ENSG00000235486.1",1.83599823394617,0.0392496791147481,0.766835741000924,0.0511839459432562,0.959178944357194,0.988881298561884,"ENSG00000235486.1","ENSG00000235486",NA
"ENSG00000285999.1",1.68404979421214,0.0323053847202603,0.628365649014493,0.0514117612427205,0.9589974130517,0.988881298561884,"ENSG00000285999.1","ENSG00000285999",NA
"ENSG00000152465.18",548.427498713557,0.0107019656940007,0.209235761384686,0.0511478803775078,0.95920768287264,0.988881298561884,"ENSG00000152465.18","ENSG00000152465","NMT2"
"ENSG00000214655.11",2878.38336672352,-0.00566649972806879,0.110110627849031,-0.0514618782833384,0.95895747830233,0.988881298561884,"ENSG00000214655.11","ENSG00000214655","ZSWIM8"
"ENSG00000052841.16",3968.1508563779,-0.00488677867860299,0.0954617001979536,-0.0511909872594931,0.959173333555088,0.988881298561884,"ENSG00000052841.16","ENSG00000052841","TTC17"
"ENSG00000081014.11",2300.09666504801,-0.00662204260662752,0.129587544239731,-0.0511009190387699,0.959245103664361,0.988881298561884,"ENSG00000081014.11","ENSG00000081014","AP4E1"
"ENSG00000272736.5",29.9703331713685,-0.0395018271953943,0.773504666589299,-0.0510686346206212,0.959270829313718,0.988881298561884,"ENSG00000272736.5","ENSG00000272736",NA
"ENSG00000253392.4",106.044410797526,-0.011825815395377,0.230803278032759,-0.0512376405403502,0.959136158408025,0.988881298561884,"ENSG00000253392.4","ENSG00000253392",NA
"ENSG00000185361.9",13.4441122520675,-0.013037946657069,0.254665417471746,-0.0511963767460318,0.959169038998249,0.988881298561884,"ENSG00000185361.9","ENSG00000185361","TNFAIP8L1"
"ENSG00000257008.7",3.29242728409979,0.0284189859926352,0.558174456312206,0.050914164328472,0.959393918647047,0.988892245053019,"ENSG00000257008.7","ENSG00000257008","GPR142"
"ENSG00000126458.4",245.906779473824,0.0121576608819487,0.23861525538178,0.0509508952497468,0.959364649600438,0.988892245053019,"ENSG00000126458.4","ENSG00000126458","RRAS"
"ENSG00000143393.17",3326.43946668489,-0.00564862215607327,0.111515562103604,-0.0506532187034612,0.959601854826941,0.988919974028043,"ENSG00000143393.17","ENSG00000143393","PI4KB"
"ENSG00000213588.6",141.158748846116,-0.00861949973559963,0.170266046152033,-0.0506237146536143,0.959625365489803,0.988919974028043,"ENSG00000213588.6","ENSG00000213588","ZBTB9"
"ENSG00000112238.12",1.71688700909384,-0.0552879026333391,1.08988515268755,-0.0507281914034745,0.959542112072386,0.988919974028043,"ENSG00000112238.12","ENSG00000112238","PRDM13"
"ENSG00000230330.1",16.3028757796032,0.0136503433058638,0.269690523937578,0.0506148421774852,0.959632435637757,0.988919974028043,"ENSG00000230330.1","ENSG00000230330",NA
"ENSG00000267207.1",9.07920511000447,0.0215233577852006,0.42429189210972,0.050727714070093,0.959542492439602,0.988919974028043,"ENSG00000267207.1","ENSG00000267207",NA
"ENSG00000164669.14",3.45310082008565,-0.0304016707366403,0.603104481547532,-0.0504086301243051,0.959796759286584,0.98904569250233,"ENSG00000164669.14","ENSG00000164669",NA
"ENSG00000134970.14",99.9528767723066,-0.0108211210115609,0.214995547655626,-0.0503318377034202,0.959857953095064,0.989065131946519,"ENSG00000134970.14","ENSG00000134970","TMED7"
"ENSG00000135048.14",5157.47717762723,-0.0121463741990981,0.241873633739107,-0.0502178514099622,0.959948786133164,0.989114337620817,"ENSG00000135048.14","ENSG00000135048","CEMIP2"
"ENSG00000213753.11",4.26783304449797,0.0178186522305694,0.355196137360317,0.0501656700520193,0.959990368422704,0.989114337620817,"ENSG00000213753.11","ENSG00000213753","CENPBD2P"
"ENSG00000164983.9",609.488508623124,-0.00704396678949738,0.140562947692212,-0.0501125432067731,0.960032704264155,0.989114342247729,"ENSG00000164983.9","ENSG00000164983","TMEM65"
"ENSG00000011260.14",1769.42509913257,0.00618290298849875,0.124012891871453,0.0498569374134726,0.960236393564486,0.989280580777239,"ENSG00000011260.14","ENSG00000011260","UTP18"
"ENSG00000136999.5",611.844708495328,0.0253831216694547,0.510462694796849,0.0497257134129195,0.960340965462011,0.989344693751834,"ENSG00000136999.5","ENSG00000136999","CCN3"
"ENSG00000129315.12",2180.32430043467,0.00599386246157024,0.120673845059,0.0496699384911431,0.960385412487789,0.989346863071585,"ENSG00000129315.12","ENSG00000129315","CCNT1"
"ENSG00000185238.13",1554.28773024933,0.0065397454349086,0.131823303777459,0.0496099342643457,0.960433229983517,0.989352504157071,"ENSG00000185238.13","ENSG00000185238","PRMT3"
"ENSG00000180673.9",12.6856765930975,-0.0148065714931032,0.299917224745876,-0.0493688600434636,0.960625343974956,0.989506779550292,"ENSG00000180673.9","ENSG00000180673","EXOC5P1"
"ENSG00000242580.1",8.1643118022802,0.0498769903769695,1.01699230773305,0.0490436259917728,0.960884529235576,0.989730126079721,"ENSG00000242580.1","ENSG00000242580","IGKV1D-43"
"ENSG00000201542.1",17.4167621756649,-0.0130578668101702,0.270766864407202,-0.0482254977497273,0.961536529559446,0.98973883939179,"ENSG00000201542.1","ENSG00000201542","LOC124900419"
"ENSG00000186141.10",1435.90383789283,0.00586771745563901,0.122389865599752,0.0479428376433392,0.961761799121518,0.98973883939179,"ENSG00000186141.10","ENSG00000186141","POLR3C"
"ENSG00000121454.6",2.19867302684146,-0.0315906773230465,0.668765373634582,-0.047237310076864,0.962324091557509,0.98973883939179,"ENSG00000121454.6","ENSG00000121454","LHX4"
"ENSG00000138376.11",1301.87630211261,-0.00836887652347509,0.174368662347502,-0.047995301511212,0.961719987144372,0.98973883939179,"ENSG00000138376.11","ENSG00000138376","BARD1"
"ENSG00000160796.18",4117.64748395622,-0.0117506443112414,0.247669589008814,-0.047444841162244,0.962158691158603,0.98973883939179,"ENSG00000160796.18","ENSG00000160796","NBEAL2"
"ENSG00000138231.14",1186.47067405845,-0.00716957056736505,0.152538950798998,-0.047001572580714,0.962511974177423,0.98973883939179,"ENSG00000138231.14","ENSG00000138231","DBR1"
"ENSG00000181467.5",326.69963234763,-0.01102326484016,0.23645071983037,-0.0466197136048818,0.962816319927336,0.98973883939179,"ENSG00000181467.5","ENSG00000181467","RAP2B"
